Order_id,Total_price,Unique_pizza_count,Total_quantity,Order_date,Unit_price,Max_pizza_size,Min_pizza_size,Unique_pizza_category_count
15511,37.25,2,2,9/16/2015,18.625,L,L,2
15512,49.75,3,3,9/16/2015,16.583333333333332,L,S,2
15513,20.75,1,1,9/16/2015,20.75,L,L,1
15514,20.75,1,1,9/16/2015,20.75,L,L,1
15515,27.5,2,2,9/16/2015,13.75,M,S,2
15516,16,1,1,9/16/2015,16,M,M,1
15517,10.5,1,1,9/16/2015,10.5,S,S,1
15518,20.75,1,1,9/16/2015,20.75,L,L,1
15519,66.9,4,4,9/16/2015,16.725,M,S,4
15520,69.65,4,4,9/16/2015,17.4125,L,S,3
15521,67.5,4,4,9/16/2015,16.875,L,S,3
15522,68.75,4,4,9/16/2015,17.1875,M,XL,2
15523,31.25,2,2,9/16/2015,15.625,L,M,1
15524,20.5,1,1,9/16/2015,20.5,L,L,1
15525,12,1,1,9/16/2015,12,S,S,1
15526,77.5,4,4,9/16/2015,19.375,L,L,3
15527,16.75,1,1,9/16/2015,16.75,M,M,1
15528,39.25,2,2,9/16/2015,19.625,L,L,2
15529,32.75,2,2,9/16/2015,16.375,L,S,2
15530,12,1,1,9/16/2015,12,S,S,1
15531,35.65,2,2,9/16/2015,17.825,S,S,2
15532,50.95,3,3,9/16/2015,16.983333333333334,L,M,2
15533,16.25,1,1,9/17/2015,16.25,M,M,1
15534,16.25,1,1,9/17/2015,16.25,M,M,1
15535,16,1,1,9/17/2015,16,M,M,1
15536,41,2,2,9/17/2015,20.5,L,L,2
15537,12.5,1,1,9/17/2015,12.5,S,S,1
15538,25,2,2,9/17/2015,12.5,S,S,1
15539,16,1,1,9/17/2015,16,M,M,1
15540,16.5,1,1,9/17/2015,16.5,M,M,1
15541,74.75,5,5,9/17/2015,14.95,L,S,3
15542,54,4,4,9/17/2015,13.5,M,S,3
15543,16,1,1,9/17/2015,16,M,M,1
15544,172,10,11,9/17/2015,16,L,XL,3
15545,10.5,1,1,9/17/2015,10.5,S,S,1
15546,20.75,1,1,9/17/2015,20.75,L,L,1
15547,55.9,3,3,9/17/2015,18.633333333333333,L,S,3
15548,16,1,1,9/17/2015,16,M,M,1
15549,65.5,4,4,9/17/2015,16.375,L,S,3
15550,10.5,1,1,9/17/2015,10.5,S,S,1
15551,20.25,1,1,9/17/2015,20.25,L,L,1
15552,61.25,4,4,9/17/2015,15.3125,L,S,2
15553,12,1,1,9/17/2015,12,S,S,1
15554,16.75,1,1,9/17/2015,16.75,M,M,1
15555,11,1,1,9/17/2015,11,S,S,1
15556,67.2,4,4,9/17/2015,16.8,L,S,4
15557,55.75,2,3,9/17/2015,19.125,L,L,2
15558,70.2,4,4,9/17/2015,17.55,L,M,2
15559,20.25,1,1,9/17/2015,20.25,L,L,1
15560,13.25,1,1,9/17/2015,13.25,M,M,1
15561,59.75,4,4,9/17/2015,14.9375,L,S,3
15562,26.25,2,2,9/17/2015,13.125,M,S,2
15563,78.25,3,4,9/17/2015,19.166666666666668,L,M,3
15564,48.75,3,3,9/17/2015,16.25,L,S,2
15565,29.5,2,2,9/17/2015,14.75,M,S,1
15566,65,4,4,9/17/2015,16.25,M,M,3
15567,16.75,1,1,9/17/2015,16.75,M,M,1
15568,42,3,3,9/17/2015,14,L,S,2
15569,20.75,1,1,9/17/2015,20.75,L,L,1
15570,50.7,3,3,9/17/2015,16.900000000000002,L,S,3
15571,37.5,2,2,9/17/2015,18.75,L,M,2
15572,65.75,4,4,9/17/2015,16.4375,L,M,2
15573,18.5,1,1,9/17/2015,18.5,L,L,1
15574,57.25,3,3,9/17/2015,19.083333333333332,L,M,2
15575,20.25,1,1,9/17/2015,20.25,L,L,1
15576,12,1,1,9/17/2015,12,S,S,1
15577,37.75,2,2,9/17/2015,18.875,L,M,2
15578,10.5,1,1,9/17/2015,10.5,S,S,1
15579,74,4,4,9/17/2015,18.5,L,M,3
15580,28.5,2,2,9/17/2015,14.25,M,M,1
15581,66.25,4,4,9/17/2015,16.5625,L,S,3
15582,40.4,2,2,9/17/2015,20.2,M,S,2
15583,75.7,4,4,9/17/2015,18.925,L,M,2
15584,47.2,3,3,9/17/2015,15.733333333333334,L,M,3
15585,60,4,4,9/17/2015,15,L,S,3
15586,16.75,1,1,9/17/2015,16.75,M,M,1
15587,44.25,3,3,9/17/2015,14.75,M,S,3
15588,12.5,1,1,9/17/2015,12.5,M,M,1
15589,16.5,1,1,9/17/2015,16.5,M,M,1
15590,59.5,4,4,9/17/2015,14.875,L,S,3
15591,12.75,1,1,9/18/2015,12.75,S,S,1
15592,16.5,1,1,9/18/2015,16.5,L,L,1
15593,60,4,4,9/18/2015,15,L,S,2
15594,16.75,1,1,9/18/2015,16.75,M,M,1
15595,167.5,7,9,9/18/2015,18.357142857142858,L,XL,3
15596,62.5,4,4,9/18/2015,15.625,L,S,2
15597,16.5,1,1,9/18/2015,16.5,M,M,1
15598,12,1,1,9/18/2015,12,S,S,1
15599,28.5,2,2,9/18/2015,14.25,M,S,2
15600,32.75,2,2,9/18/2015,16.375,L,S,2
15601,12,1,1,9/18/2015,12,S,S,1
15602,16.75,1,1,9/18/2015,16.75,M,M,1
15603,36.75,2,2,9/18/2015,18.375,L,M,2
15604,16.5,1,1,9/18/2015,16.5,L,L,1
15605,45.75,3,3,9/18/2015,15.25,L,S,2
15606,32.25,2,2,9/18/2015,16.125,M,M,2
15607,51,3,3,9/18/2015,17,L,M,2
15608,12.5,1,1,9/18/2015,12.5,S,S,1
15609,57.25,4,4,9/18/2015,14.3125,M,S,4
15610,83.5,4,4,9/18/2015,20.875,L,XL,3
15611,39.25,2,2,9/18/2015,19.625,L,L,2
15612,190.5,10,12,9/18/2015,15.45,L,S,4
15613,15.25,1,1,9/18/2015,15.25,L,L,1
15614,41,3,3,9/18/2015,13.666666666666666,L,S,2
15615,76,4,4,9/18/2015,19,L,M,3
15616,41.5,2,2,9/18/2015,20.75,L,L,1
15617,46.25,4,4,9/18/2015,11.5625,M,S,2
15618,12,1,1,9/18/2015,12,S,S,1
15619,79.95,4,4,9/18/2015,19.9875,L,L,2
15620,39.75,3,3,9/18/2015,13.25,M,S,3
15621,18.5,1,1,9/18/2015,18.5,L,L,1
15622,37.25,2,2,9/18/2015,18.625,L,L,2
15623,41.25,2,2,9/18/2015,20.625,L,L,2
15624,20.5,1,1,9/18/2015,20.5,L,L,1
15625,13.25,1,1,9/18/2015,13.25,M,M,1
15626,20.75,1,1,9/18/2015,20.75,L,L,1
15627,15.25,1,1,9/18/2015,15.25,L,L,1
15628,16.75,1,1,9/18/2015,16.75,M,M,1
15629,82,4,4,9/18/2015,20.5,L,XL,2
15630,16.75,1,1,9/18/2015,16.75,M,M,1
15631,16,1,1,9/18/2015,16,M,M,1
15632,28.5,2,2,9/18/2015,14.25,M,S,2
15633,37.25,2,2,9/18/2015,18.625,L,L,2
15634,9.75,1,1,9/18/2015,9.75,S,S,1
15635,33,2,2,9/18/2015,16.5,L,S,1
15636,16,1,1,9/18/2015,16,M,M,1
15637,36.45,2,2,9/18/2015,18.225,L,L,1
15638,61.5,3,3,9/18/2015,20.5,L,L,3
15639,24.25,2,2,9/18/2015,12.125,S,S,2
15640,37,2,2,9/18/2015,18.5,L,M,2
15641,12,1,1,9/18/2015,12,S,S,1
15642,28.75,2,2,9/18/2015,14.375,M,S,2
15643,20.75,1,1,9/18/2015,20.75,L,L,1
15644,12,1,1,9/18/2015,12,S,S,1
15645,37,2,2,9/18/2015,18.5,L,M,2
15646,17.95,1,1,9/18/2015,17.95,L,L,1
15647,20.25,1,1,9/18/2015,20.25,L,L,1
15648,36.5,2,2,9/18/2015,18.25,S,XL,1
15649,33,2,2,9/18/2015,16.5,L,S,2
15650,74.5,4,4,9/18/2015,18.625,L,S,3
15651,38,2,2,9/18/2015,19,S,XL,2
15652,65.5,4,4,9/18/2015,16.375,L,S,3
15653,38.25,3,3,9/18/2015,12.75,M,S,2
15654,33.25,2,2,9/18/2015,16.625,L,S,1
15655,45.25,3,3,9/18/2015,15.083333333333334,L,S,2
15656,67.75,4,4,9/18/2015,16.9375,L,S,4
15657,28.75,2,2,9/18/2015,14.375,M,S,2
15658,29.25,2,2,9/18/2015,14.625,M,M,2
15659,38.45,2,2,9/18/2015,19.225,L,L,2
15660,18.5,1,1,9/18/2015,18.5,L,L,1
15661,56,4,4,9/18/2015,14,M,S,4
15662,16.5,1,1,9/18/2015,16.5,M,M,1
15663,47,3,3,9/19/2015,15.666666666666666,L,S,2
15664,16.75,1,1,9/19/2015,16.75,M,M,1
15665,29.25,2,2,9/19/2015,14.625,M,S,2
15666,53.75,3,3,9/19/2015,17.916666666666668,L,M,3
15667,12.75,1,1,9/19/2015,12.75,S,S,1
15668,12,1,1,9/19/2015,12,S,S,1
15669,16.75,1,1,9/19/2015,16.75,M,M,1
15670,16,1,1,9/19/2015,16,M,M,1
15671,40.75,3,3,9/19/2015,13.583333333333334,M,S,2
15672,57.5,4,4,9/19/2015,14.375,M,S,2
15673,28.5,2,2,9/19/2015,14.25,M,S,2
15674,232,10,13,9/19/2015,16.975,L,S,3
15675,28,2,2,9/19/2015,14,M,S,2
15676,53.5,3,3,9/19/2015,17.833333333333332,L,S,3
15677,35.25,2,2,9/19/2015,17.625,L,M,2
15678,56.9,3,3,9/19/2015,18.966666666666665,L,S,2
15679,33.25,2,2,9/19/2015,16.625,L,M,2
15680,34.45,2,2,9/19/2015,17.225,L,M,2
15681,56.5,4,4,9/19/2015,14.125,M,S,3
15682,16.5,1,1,9/19/2015,16.5,M,M,1
15683,70.25,4,4,9/19/2015,17.5625,L,S,3
15684,37.25,2,2,9/19/2015,18.625,L,M,2
15685,36.75,2,2,9/19/2015,18.375,L,M,2
15686,24.75,2,2,9/19/2015,12.375,S,S,2
15687,42.5,3,3,9/19/2015,14.166666666666666,M,S,2
15688,55,3,3,9/19/2015,18.333333333333332,L,M,2
15689,32,2,2,9/19/2015,16,M,M,1
15690,10.5,1,1,9/19/2015,10.5,S,S,1
15691,57.5,4,4,9/19/2015,14.375,M,S,3
15692,63.5,3,4,9/19/2015,15.666666666666666,L,S,3
15693,37.5,2,2,9/19/2015,18.75,L,M,2
15694,20.5,1,1,9/19/2015,20.5,L,L,1
15695,28.25,2,2,9/19/2015,14.125,M,S,2
15696,28,2,2,9/19/2015,14,M,S,1
15697,57.75,3,3,9/19/2015,19.25,L,L,2
15698,20.75,1,1,9/19/2015,20.75,L,L,1
15699,52.5,4,4,9/19/2015,13.125,M,S,3
15700,54.25,3,3,9/19/2015,18.083333333333332,L,M,2
15701,15.25,1,1,9/19/2015,15.25,L,L,1
15702,18.5,1,1,9/19/2015,18.5,L,L,1
15703,31.25,2,2,9/19/2015,15.625,L,S,2
15704,67.25,4,4,9/19/2015,16.8125,L,M,3
15705,58,4,4,9/19/2015,14.5,L,S,3
15706,16.5,1,1,9/19/2015,16.5,M,M,1
15707,41,2,3,9/19/2015,14.25,M,S,2
15708,68.25,4,4,9/19/2015,17.0625,L,S,3
15709,20.75,1,1,9/19/2015,20.75,L,L,1
15710,36,2,2,9/19/2015,18,L,L,2
15711,18.5,1,1,9/19/2015,18.5,L,L,1
15712,36.75,2,2,9/19/2015,18.375,L,L,2
15713,28.75,2,2,9/19/2015,14.375,M,S,2
15714,16.75,1,1,9/19/2015,16.75,M,M,1
15715,31.25,2,2,9/19/2015,15.625,M,M,2
15716,66.95,4,4,9/19/2015,16.7375,L,S,2
15717,30,2,2,9/19/2015,15,L,M,2
15718,12.5,1,1,9/19/2015,12.5,M,M,1
15719,37.5,2,2,9/19/2015,18.75,L,M,1
15720,12,1,1,9/19/2015,12,S,S,1
15721,16,1,1,9/19/2015,16,M,M,1
15722,16,1,1,9/20/2015,16,M,M,1
15723,84.95,5,5,9/20/2015,16.990000000000002,L,S,3
15724,16.25,1,1,9/20/2015,16.25,M,M,1
15725,50.45,3,3,9/20/2015,16.816666666666666,L,S,2
15726,64.75,4,4,9/20/2015,16.1875,L,S,3
15727,32.75,2,2,9/20/2015,16.375,L,S,2
15728,188.5,8,10,9/20/2015,18.4375,L,S,4
15729,35.25,2,2,9/20/2015,17.625,L,M,2
15730,67.5,4,4,9/20/2015,16.875,L,S,4
15731,17.95,1,1,9/20/2015,17.95,L,L,1
15732,16.5,1,1,9/20/2015,16.5,L,L,1
15733,12,1,1,9/20/2015,12,S,S,1
15734,12.75,1,1,9/20/2015,12.75,S,S,1
15735,41.25,2,2,9/20/2015,20.625,L,L,2
15736,16.75,1,1,9/20/2015,16.75,M,M,1
15737,53.5,3,3,9/20/2015,17.833333333333332,L,M,1
15738,41.5,2,2,9/20/2015,20.75,L,L,1
15739,45.25,2,3,9/20/2015,16.5,L,S,1
15740,12.5,1,1,9/20/2015,12.5,M,M,1
15741,61,4,4,9/20/2015,15.25,L,S,3
15742,32.25,3,3,9/20/2015,10.75,S,S,2
15743,69.75,4,4,9/20/2015,17.4375,L,S,3
15744,12.25,1,1,9/20/2015,12.25,S,S,1
15745,28.5,2,2,9/20/2015,14.25,L,S,2
15746,37,2,2,9/20/2015,18.5,L,M,2
15747,25.5,1,1,9/20/2015,25.5,XL,XL,1
15748,10.5,1,1,9/20/2015,10.5,S,S,1
15749,53.25,3,3,9/20/2015,17.75,L,M,3
15750,16.5,1,1,9/20/2015,16.5,M,M,1
15751,58.5,3,3,9/20/2015,19.5,L,L,1
15752,61.75,4,4,9/20/2015,15.4375,L,S,3
15753,32.75,2,2,9/20/2015,16.375,L,S,2
15754,47.45,3,3,9/20/2015,15.816666666666668,L,S,2
15755,39.25,2,2,9/20/2015,19.625,L,L,2
15756,37.25,2,2,9/20/2015,18.625,L,M,2
15757,9.75,1,1,9/20/2015,9.75,S,S,1
15758,41.25,2,2,9/20/2015,20.625,L,L,2
15759,16,1,1,9/20/2015,16,M,M,1
15760,20.75,1,1,9/20/2015,20.75,L,L,1
15761,33.25,2,2,9/20/2015,16.625,L,S,2
15762,20.75,1,1,9/20/2015,20.75,L,L,1
15763,48.75,3,3,9/20/2015,16.25,L,M,2
15764,27.5,2,2,9/20/2015,13.75,L,S,2
15765,20.75,1,1,9/20/2015,20.75,L,L,1
15766,76.2,4,4,9/20/2015,19.05,L,M,3
15767,33,2,2,9/20/2015,16.5,L,S,1
15768,20.75,1,1,9/20/2015,20.75,L,L,1
15769,10.5,1,1,9/20/2015,10.5,S,S,1
15770,20.75,1,1,9/21/2015,20.75,L,L,1
15771,33.25,2,2,9/21/2015,16.625,L,M,2
15772,12.5,1,1,9/21/2015,12.5,S,S,1
15773,16,1,1,9/21/2015,16,M,M,1
15774,29.25,2,2,9/21/2015,14.625,M,M,1
15775,35.25,2,2,9/21/2015,17.625,L,M,2
15776,26.25,2,2,9/21/2015,13.125,M,S,2
15777,57.65,3,4,9/21/2015,13.233333333333334,L,S,2
15778,205.45,11,13,9/21/2015,16.018181818181816,L,S,4
15779,57.5,4,4,9/21/2015,14.375,L,S,2
15780,33.25,2,2,9/21/2015,16.625,M,M,2
15781,49.25,3,3,9/21/2015,16.416666666666668,L,S,2
15782,62,4,4,9/21/2015,15.5,L,S,3
15783,16.25,1,1,9/21/2015,16.25,M,M,1
15784,16.75,1,1,9/21/2015,16.75,M,M,1
15785,14.75,1,1,9/21/2015,14.75,M,M,1
15786,20.25,1,1,9/21/2015,20.25,L,L,1
15787,16.75,1,1,9/21/2015,16.75,M,M,1
15788,29,2,2,9/21/2015,14.5,M,S,2
15789,71.45,4,4,9/21/2015,17.8625,L,S,3
15790,30.75,2,2,9/21/2015,15.375,L,S,2
15791,63.45,4,4,9/21/2015,15.8625,L,S,2
15792,36.75,2,2,9/21/2015,18.375,L,M,2
15793,32.75,2,2,9/21/2015,16.375,M,M,2
15794,16.5,1,1,9/21/2015,16.5,M,M,1
15795,41.5,2,2,9/21/2015,20.75,L,L,2
15796,33.25,2,2,9/21/2015,16.625,M,M,2
15797,60.75,3,4,9/21/2015,16.25,L,S,3
15798,12.75,1,1,9/21/2015,12.75,S,S,1
15799,20.75,1,1,9/21/2015,20.75,L,L,1
15800,27.75,2,2,9/21/2015,13.875,M,S,2
15801,51.5,3,3,9/21/2015,17.166666666666668,L,S,2
15802,36.75,2,2,9/21/2015,18.375,L,M,2
15803,48.75,3,3,9/21/2015,16.25,L,S,2
15804,20.25,1,1,9/21/2015,20.25,L,L,1
15805,50,3,3,9/21/2015,16.666666666666668,L,S,1
15806,36.75,2,2,9/21/2015,18.375,L,M,2
15807,27,2,2,9/21/2015,13.5,L,S,1
15808,17.95,1,1,9/21/2015,17.95,L,L,1
15809,16,1,1,9/21/2015,16,M,M,1
15810,35.75,2,2,9/21/2015,17.875,L,L,1
15811,20.5,1,1,9/21/2015,20.5,L,L,1
15812,32,2,2,9/21/2015,16,M,M,2
15813,46.5,3,3,9/21/2015,15.5,L,S,2
15814,49.5,3,3,9/21/2015,16.5,L,S,3
15815,12,1,1,9/21/2015,12,S,S,1
15816,16,1,1,9/21/2015,16,M,M,1
15817,57.75,4,4,9/21/2015,14.4375,L,S,4
15818,63.75,3,4,9/21/2015,16.166666666666668,L,M,3
15819,61.75,3,3,9/21/2015,20.583333333333332,L,L,2
15820,60.5,4,4,9/21/2015,15.125,L,S,3
15821,12,1,1,9/21/2015,12,S,S,1
15822,48.75,3,3,9/21/2015,16.25,L,S,3
15823,31.75,2,2,9/21/2015,15.875,L,S,2
15824,27.5,2,2,9/21/2015,13.75,M,S,2
15825,18.5,1,1,9/21/2015,18.5,L,L,1
15826,31.5,2,2,9/21/2015,15.75,M,M,1
15827,34.5,2,2,9/22/2015,17.25,L,M,2
15828,70,4,4,9/22/2015,17.5,L,M,3
15829,16,1,1,9/22/2015,16,M,M,1
15830,20.75,1,1,9/22/2015,20.75,L,L,1
15831,20.25,1,1,9/22/2015,20.25,L,L,1
15832,59.25,4,4,9/22/2015,14.8125,L,S,3
15833,91.5,5,5,9/22/2015,18.3,L,XL,3
15834,56.75,3,3,9/22/2015,18.916666666666668,L,XL,2
15835,49,3,3,9/22/2015,16.333333333333332,L,S,2
15836,11,1,1,9/22/2015,11,S,S,1
15837,50.75,4,4,9/22/2015,12.6875,L,S,1
15838,16.75,1,1,9/22/2015,16.75,M,M,1
15839,15.25,1,1,9/22/2015,15.25,L,L,1
15840,233.5,12,15,9/22/2015,15.6875,L,S,4
15841,52.5,3,3,9/22/2015,17.5,L,S,2
15842,12,1,1,9/22/2015,12,S,S,1
15843,16.75,1,1,9/22/2015,16.75,M,M,1
15844,20.75,1,1,9/22/2015,20.75,L,L,1
15845,32.75,2,2,9/22/2015,16.375,L,S,2
15846,20.5,1,1,9/22/2015,20.5,L,L,1
15847,27,2,2,9/22/2015,13.5,M,S,2
15848,70.25,3,4,9/22/2015,17.833333333333332,L,M,3
15849,45.75,3,3,9/22/2015,15.25,M,S,2
15850,20.5,1,1,9/22/2015,20.5,L,L,1
15851,28.5,2,2,9/22/2015,14.25,M,S,2
15852,28.25,2,2,9/22/2015,14.125,M,S,2
15853,32.75,2,2,9/22/2015,16.375,L,S,2
15854,65.25,4,4,9/22/2015,16.3125,L,S,3
15855,33,2,2,9/22/2015,16.5,L,S,2
15856,29.5,2,2,9/22/2015,14.75,M,S,2
15857,29,2,2,9/22/2015,14.5,M,S,1
15858,12.75,1,1,9/22/2015,12.75,S,S,1
15859,62.45,4,4,9/22/2015,15.6125,L,S,2
15860,12.5,1,1,9/22/2015,12.5,S,S,1
15861,32.5,2,2,9/22/2015,16.25,L,S,2
15862,53.25,3,3,9/22/2015,17.75,L,M,3
15863,73.75,4,4,9/22/2015,18.4375,L,M,3
15864,36.75,2,2,9/22/2015,18.375,L,M,2
15865,17.5,1,1,9/22/2015,17.5,L,L,1
15866,20.75,1,1,9/22/2015,20.75,L,L,1
15867,37,2,2,9/22/2015,18.5,L,M,2
15868,20.75,1,1,9/22/2015,20.75,L,L,1
15869,68.25,4,4,9/22/2015,17.0625,L,S,3
15870,12.25,1,1,9/22/2015,12.25,S,S,1
15871,29.5,2,2,9/22/2015,14.75,M,S,1
15872,28.75,2,2,9/22/2015,14.375,M,S,2
15873,32.25,2,2,9/22/2015,16.125,L,S,2
15874,91.95,4,4,9/22/2015,22.9875,L,XXL,4
15875,12.5,1,1,9/22/2015,12.5,S,S,1
15876,57.5,3,3,9/22/2015,19.166666666666668,L,M,3
15877,16.5,1,1,9/22/2015,16.5,M,M,1
15878,10.5,1,1,9/22/2015,10.5,S,S,1
15879,57,3,3,9/22/2015,19,L,M,3
15880,63.25,4,4,9/22/2015,15.8125,L,S,2
15881,69.75,3,4,9/23/2015,16.5,L,S,3
15882,16.75,1,1,9/23/2015,16.75,M,M,1
15883,10.5,1,1,9/23/2015,10.5,S,S,1
15884,12,1,1,9/23/2015,12,S,S,1
15885,16.5,1,1,9/23/2015,16.5,M,M,1
15886,61.75,4,4,9/23/2015,15.4375,L,S,3
15887,20.75,1,1,9/23/2015,20.75,L,L,1
15888,13.25,1,1,9/23/2015,13.25,M,M,1
15889,24,2,2,9/23/2015,12,S,S,1
15890,52.25,4,4,9/23/2015,13.0625,M,S,3
15891,20.25,1,1,9/23/2015,20.25,L,L,1
15892,20.75,1,1,9/23/2015,20.75,L,L,1
15893,59.2,4,4,9/23/2015,14.8,L,S,2
15894,24.75,2,2,9/23/2015,12.375,S,S,2
15895,16.5,1,1,9/23/2015,16.5,L,L,1
15896,49.5,3,3,9/23/2015,16.5,L,S,2
15897,16.5,1,1,9/23/2015,16.5,M,M,1
15898,169.5,8,11,9/23/2015,16.6875,L,S,4
15899,11,1,1,9/23/2015,11,S,S,1
15900,32.25,2,2,9/23/2015,16.125,L,S,2
15901,61,4,4,9/23/2015,15.25,L,S,3
15902,24,2,2,9/23/2015,12,S,S,2
15903,44,3,3,9/23/2015,14.666666666666666,L,S,3
15904,36.25,2,2,9/23/2015,18.125,L,M,2
15905,36.5,2,2,9/23/2015,18.25,L,M,1
15906,33.5,2,2,9/23/2015,16.75,L,S,1
15907,53.25,3,3,9/23/2015,17.75,L,M,3
15908,53.5,3,3,9/23/2015,17.833333333333332,L,M,1
15909,68.25,4,4,9/23/2015,17.0625,L,S,3
15910,12,1,1,9/23/2015,12,S,S,1
15911,56.7,2,2,9/23/2015,28.35,L,XXL,2
15912,24.5,2,2,9/23/2015,12.25,S,S,2
15913,16,1,1,9/23/2015,16,M,M,1
15914,74,4,4,9/23/2015,18.5,L,S,2
15915,37.5,2,2,9/23/2015,18.75,S,XL,2
15916,20.75,1,1,9/23/2015,20.75,L,L,1
15917,11,1,1,9/23/2015,11,S,S,1
15918,32.75,2,2,9/23/2015,16.375,L,S,2
15919,59.75,4,4,9/23/2015,14.9375,L,S,2
15920,59,4,4,9/23/2015,14.75,L,S,3
15921,16,1,1,9/23/2015,16,M,M,1
15922,16,1,1,9/23/2015,16,M,M,1
15923,16,1,1,9/23/2015,16,M,M,1
15924,65.75,4,4,9/23/2015,16.4375,L,S,3
15925,33.25,2,2,9/23/2015,16.625,L,M,2
15926,20.75,1,1,9/23/2015,20.75,L,L,1
15927,40.5,3,3,9/23/2015,13.5,M,S,2
15928,70.75,4,4,9/23/2015,17.6875,L,S,3
15929,55.9,3,3,9/23/2015,18.633333333333333,M,S,2
15930,16,1,1,9/23/2015,16,M,M,1
15931,20.75,1,1,9/23/2015,20.75,L,L,1
15932,20.5,1,1,9/23/2015,20.5,L,L,1
15933,16.5,1,1,9/23/2015,16.5,M,M,1
15934,20.75,1,1,9/23/2015,20.75,L,L,1
15935,18.5,1,1,9/23/2015,18.5,L,L,1
15936,9.75,1,1,9/23/2015,9.75,S,S,1
15937,34.45,2,2,9/23/2015,17.225,L,M,2
15938,36.75,2,2,9/23/2015,18.375,L,M,2
15939,65.5,4,4,9/23/2015,16.375,L,S,3
15940,36.75,2,2,9/23/2015,18.375,L,M,2
15941,20.25,1,1,9/26/2015,20.25,L,L,1
15942,16,1,1,9/26/2015,16,M,M,1
15943,17.95,1,1,9/26/2015,17.95,L,L,1
15944,243.5,14,15,9/26/2015,16.196428571428573,L,S,4
15945,45.5,3,3,9/26/2015,15.166666666666666,M,S,2
15946,12,1,1,9/26/2015,12,S,S,1
15947,20.75,1,1,9/26/2015,20.75,L,L,1
15948,32.5,2,2,9/26/2015,16.25,M,M,2
15949,20.75,1,1,9/26/2015,20.75,L,L,1
15950,10.5,1,1,9/26/2015,10.5,S,S,1
15951,154.5,9,9,9/26/2015,17.166666666666668,L,XL,4
15952,37.25,2,2,9/26/2015,18.625,L,M,1
15953,20.75,1,1,9/26/2015,20.75,L,L,1
15954,41.5,2,2,9/26/2015,20.75,L,L,1
15955,31.25,2,2,9/26/2015,15.625,L,M,1
15956,28.5,2,2,9/26/2015,14.25,M,S,2
15957,29.95,2,2,9/26/2015,14.975,L,S,2
15958,27.25,2,2,9/26/2015,13.625,M,S,2
15959,66.5,4,4,9/26/2015,16.625,L,S,3
15960,54,3,3,9/26/2015,18,L,S,2
15961,29.95,2,2,9/26/2015,14.975,L,S,1
15962,37.25,2,2,9/26/2015,18.625,L,M,2
15963,29.25,2,2,9/26/2015,14.625,M,M,2
15964,16.75,1,1,9/26/2015,16.75,M,M,1
15965,72.5,3,4,9/26/2015,18,L,M,2
15966,12.5,1,1,9/26/2015,12.5,S,S,1
15967,31.5,2,2,9/26/2015,15.75,M,M,1
15968,50.75,3,3,9/26/2015,16.916666666666668,L,M,3
15969,37,2,2,9/26/2015,18.5,L,M,2
15970,36.5,3,3,9/26/2015,12.166666666666666,S,S,2
15971,37.5,2,2,9/26/2015,18.75,L,M,2
15972,37.5,2,2,9/26/2015,18.75,L,M,1
15973,24.25,2,2,9/26/2015,12.125,S,S,2
15974,24,2,2,9/26/2015,12,S,S,2
15975,12.75,1,1,9/26/2015,12.75,S,S,1
15976,69,4,4,9/26/2015,17.25,L,S,3
15977,9.75,1,1,9/26/2015,9.75,S,S,1
15978,50.5,3,3,9/26/2015,16.833333333333332,L,M,2
15979,20.25,1,1,9/26/2015,20.25,L,L,1
15980,43.25,3,3,9/26/2015,14.416666666666666,L,S,3
15981,44.5,3,3,9/26/2015,14.833333333333334,M,S,2
15982,41,2,2,9/26/2015,20.5,L,L,1
15983,55.25,4,4,9/26/2015,13.8125,L,S,3
15984,36.75,3,3,9/26/2015,12.25,M,S,2
15985,38,2,2,9/26/2015,19,M,XL,1
15986,28.75,2,2,9/26/2015,14.375,M,S,2
15987,41.5,2,2,9/26/2015,20.75,L,L,1
15988,32.75,2,2,9/26/2015,16.375,L,S,2
15989,28,2,2,9/26/2015,14,M,S,2
15990,41.25,2,2,9/26/2015,20.625,L,L,2
15991,54,3,3,9/26/2015,18,L,S,2
15992,32.25,2,2,9/26/2015,16.125,L,S,2
15993,26.5,2,2,9/26/2015,13.25,M,S,2
15994,20.75,1,1,9/26/2015,20.75,L,L,1
15995,65.25,4,4,9/26/2015,16.3125,L,S,4
15996,46.5,4,4,9/26/2015,11.625,S,S,2
15997,20.75,1,1,9/27/2015,20.75,L,L,1
15998,12,1,1,9/27/2015,12,S,S,1
15999,15.25,1,1,9/27/2015,15.25,L,L,1
16000,62.5,3,3,9/27/2015,20.833333333333332,L,L,2
16001,141.75,8,8,9/27/2015,17.71875,L,S,4
16002,75,3,4,9/27/2015,18.083333333333332,L,S,1
16003,12,1,1,9/27/2015,12,S,S,1
16004,20.25,1,1,9/27/2015,20.25,L,L,1
16005,12,1,1,9/27/2015,12,S,S,1
16006,70.75,4,4,9/27/2015,17.6875,L,S,2
16007,49.25,3,3,9/27/2015,16.416666666666668,L,S,2
16008,20.75,1,1,9/27/2015,20.75,L,L,1
16009,61.25,4,4,9/27/2015,15.3125,L,S,3
16010,20.75,1,1,9/27/2015,20.75,L,L,1
16011,33,2,2,9/27/2015,16.5,L,S,2
